22474,584015.4418,0.9915971,0.04551976,-0.1210919
22475,584041.0104,0.9907531,0.04917746,-0.1264505
22476,584066.5783,0.9907531,0.04917746,-0.1264505
22477,584092.1465,0.9923123,0.04071932,-0.1168698
22478,584117.7148,0.9922485,0.04268055,-0.1167113
22479,584143.2816,0.9929916,0.03155533,-0.1138951
22480,584168.8499,0.9927991,0.03739362,-0.1138053
22481,584194.4178,0.9935035,0.02743628,-0.1104442
22482,584219.9864,0.9927582,0.03625838,-0.1145269
22483,584245.5543,0.9930605,0.03640845,-0.1118271
22484,584271.1218,0.9935173,0.0376115,-0.1072786
22485,584306.216,0.9922925,0.04116024,-0.1168825
22486,584331.7832,0.9922925,0.04116024,-0.1168825
22487,584357.3522,0.9918384,0.04219894,-0.1203154
22488,584382.9194,0.9922255,0.04395216,-0.1164328
22489,584408.4869,0.9922237,0.05590567,-0.1112065
22490,584434.0559,0.9924001,0.05121759,-0.1118877
22491,584459.6231,0.9928551,0.03552689,-0.1139144
22492,584485.1924,0.9928551,0.03552689,-0.1139144
22493,584510.7592,0.9937475,0.03899821,-0.1046192
22494,584536.3278,0.9935073,0.03758499,-0.1073821
22495,584561.8954,0.9932878,0.0300735,-0.1116924
22496,584587.4636,0.9938632,0.0405863,-0.1029009
22497,584613.0315,0.9934274,0.03776092,-0.1080568
22498,584638.5998,0.9937313,0.03009012,-0.1076699
22499,584664.1677,0.9939079,0.03210197,-0.1054357
22500,584689.7352,0.9940203,0.0351561,-0.1033817
22501,584715.3031,0.9945009,0.03610317,-0.09830898
22502,584740.871,0.9945009,0.03610317,-0.09830898
22503,584766.4392,0.9940205,0.03980529,-0.1016788
22504,584792.0071,0.9937907,0.02213505,-0.1090423
22505,584817.5747,0.9937907,0.02213505,-0.1090423
22506,584843.1429,0.994294,0.02344226,-0.1040676
22507,584868.7112,0.9953294,0.02870456,-0.09217232
22508,584894.2787,0.9948616,0.01920338,-0.09940696
22509,584919.8477,0.9936633,0.04242501,-0.1040823
22510,584945.4149,0.9939942,0.04892823,-0.09788561
22511,584970.9831,0.9924421,0.04822083,-0.1128424
22512,584996.551,0.99277,0.04905042,-0.1095531
22513,585022.1196,0.9927483,0.04690758,-0.1106839
22514,585047.6882,0.9952746,0.0221269,-0.09454608
22515,585073.2547,0.9961884,-0.00760971,-0.08689576
22516,585098.8233,0.9976501,-0.05229034,-0.04427218
22517,585124.3909,0.9940545,0.02830863,0.1051388
22518,585149.9588,0.9940545,0.02830863,0.1051388
22519,585175.5281,0.9940545,0.02830863,0.1051388
22520,585201.0949,0.9940545,0.02830863,0.1051388
22521,585226.6628,0.9940545,0.02830863,0.1051388
22522,585252.2307,0.9940545,0.02830863,0.1051388
22523,585277.7986,0.9940545,0.02830863,0.1051388
22524,585303.3665,0.7758898,-0.5953075,0.2088161
22525,585328.9348,0.7638866,-0.6204739,0.1774524
22526,585354.5034,0.7958146,-0.5647629,0.2184537
22527,585380.0706,0.7535262,-0.631763,0.1818619
22528,585405.6392,0.8005673,-0.5730882,0.1751064
22529,585431.2064,0.7617378,-0.6158342,0.2012559
22530,585456.7743,0.796432,-0.5681455,0.2071398
