10524,273911.5648,0.997027,0.03262408,-0.06980658
10525,273937.1016,0.9969588,0.0172828,-0.07599264
10526,273962.6695,0.9976393,0.0004538447,-0.06867236
10527,273988.2388,0.9967395,0.03019916,-0.07482344
10528,274013.8057,0.9967395,0.03019916,-0.07482344
10529,274039.3746,0.9966877,0.03616279,-0.0728423
10530,274064.9418,0.9977927,0.02536389,-0.06137043
10531,274090.5094,0.9971269,0.02061625,-0.07288957
10532,274130.1146,0.9979701,-0.02164978,-0.05989301
10533,274156.1843,0.9974769,-0.01738951,-0.06882876
10534,274181.7529,0.9974769,-0.01738951,-0.06882876
10535,274207.3204,0.9975924,-0.02563705,-0.06443673
10536,274232.8901,0.9979411,-0.01654351,-0.06196642
10537,274258.4562,0.997651,0.01197222,-0.0674479
10538,274284.0238,0.9973744,0.03409684,-0.0638907
10539,274309.592,0.9973744,0.03409684,-0.0638907
10540,274335.1606,0.9972106,0.02281348,-0.07106781
10541,274360.7278,0.9963933,0.02390946,-0.08141708
10542,274386.2961,0.9968315,0.02209169,-0.07641268
10543,274411.8643,0.9962878,0.02748354,-0.08158064
10544,274437.4322,0.9962878,0.02748354,-0.08158064
10545,274463.0005,0.9962032,0.03568995,-0.07940614
10546,274488.568,0.997537,0.0247561,-0.06562829
10547,274514.1366,0.9973872,0.02078363,-0.06918734
10548,274542.7116,0.9971981,0.0173381,-0.07276988
10549,274568.2802,0.9971981,0.0173381,-0.07276988
10550,274593.8481,0.9970992,0.01568325,-0.07448071
10551,274619.4157,0.9971209,0.01160941,-0.07493383
10552,274644.9843,0.9973913,0.01030517,-0.07144517
10553,274670.5518,0.9973913,0.01030517,-0.07144517
10554,274696.1197,0.9976756,0.009711534,-0.06744635
10555,274721.688,0.9979068,0.00768581,-0.06421173
10556,274747.2569,0.9980808,0.005163461,-0.06171066
10557,274772.8245,0.9979598,0.003744945,-0.06373531
10558,274798.3917,0.9979378,0.02168187,-0.06041813
10559,274823.9599,0.9988493,0.01119737,-0.04663718
10560,274849.5275,0.9988493,0.01119737,-0.04663718
10561,274875.0954,0.9981534,-0.01375929,-0.05916458
10562,274900.6636,0.9976087,0.004535481,-0.0689677
10563,274934.2528,0.9983001,-0.001982376,-0.05825049
10564,274959.8211,0.9983001,-0.001982376,-0.05825049
10565,274985.3904,0.9979054,0.002111733,-0.06465888
10566,275010.9572,0.9979289,0.008206427,-0.06380039
10567,275036.5258,0.9985945,-0.02278411,-0.0478521
10568,275062.093,0.9985082,-0.005113885,-0.05436033
10569,275087.6609,0.9983544,-0.0003955513,-0.05734259
10570,275113.2292,0.9984636,-0.001544669,-0.05538929
10571,275138.7967,0.99806,-0.003176019,-0.06217891
10572,275164.365,0.99806,-0.003176019,-0.06217891
10573,275189.9332,0.998117,-0.01063763,-0.06040919
10574,275215.5011,0.9977077,-0.01128583,-0.06672221
10575,275241.069,0.9974548,-0.0135189,-0.07000929
10576,275266.6376,0.9974548,-0.0135189,-0.07000929
10577,275292.2055,0.9970384,0.0084676,-0.07643855
10578,275329.8047,0.9970671,-0.005934536,-0.07630157
10579,275355.8751,0.9978047,-0.001539707,-0.06620818
10580,275381.4441,0.9978047,-0.001539707,-0.06620818
10581,275407.0102,0.9974936,-0.009998873,-0.07004827
10582,275432.5788,0.9980701,-0.006899282,-0.06171197
10583,275458.1467,0.9975841,-0.01061834,-0.0686543
10584,275483.7139,0.9980382,-0.01217817,-0.06141382
10585,275509.2821,0.9980382,-0.01217817,-0.06141382
10586,275534.85,0.997865,-0.007726327,-0.06485349
10587,275560.4183,0.9975103,-0.004892692,-0.07034874
10588,275585.9862,0.9977366,-0.0156772,-0.0653922
