153542,3966502.158,-0.2191664,-0.766417,-0.6037973
153543,3966527.7259,-0.2100751,-0.7665285,-0.6068794
153544,3966553.2938,-0.2100751,-0.7665285,-0.6068794
153545,3966578.8614,-0.2127792,-0.7772094,-0.5921745
153546,3966604.4303,-0.1891788,-0.7680465,-0.6118139
153547,3966629.9979,-0.145328,-0.7815878,-0.6066301
153548,3966655.5658,-0.02887842,-0.8460559,-0.5323117
153549,3966681.1334,0.04105181,-0.8846164,-0.4645088
153550,3966706.702,0.04105181,-0.8846164,-0.4645088
153551,3966732.2699,0.06586153,-0.9161822,-0.3953131
153552,3966757.8374,0.05836228,-0.9208695,-0.3854778
153553,3966783.406,0.07557214,-0.9266337,-0.3682917
153554,3966808.9743,0.07653395,-0.9307091,-0.3576636
153555,3966834.5415,0.06098514,-0.9637973,-0.2595679
153556,3966860.1101,0.02700199,-0.9786252,-0.2038721
153557,3966885.678,0.02700199,-0.9786252,-0.2038721
153558,3966911.2456,-0.06167968,-0.9884473,-0.1384475
153559,3966936.816,-0.0877059,-0.9838309,-0.1561557
153560,3966962.3814,-0.06510406,-0.9897867,-0.1268219
153561,3966987.9504,-0.06494415,-0.9902916,-0.122902
153562,3967013.5186,-0.06494415,-0.9902916,-0.122902
153563,3967039.0869,-0.06223251,-0.9891741,-0.1328969
153564,3967064.6551,-0.06638484,-0.9880592,-0.1390406
153565,3967090.2227,-0.06638484,-0.9880592,-0.1390406
153566,3967115.8206,-0.07664315,-0.9871583,-0.1401581
153567,3967141.8589,-0.0658534,-0.9873458,-0.1442628
153568,3967167.4659,-0.06699777,-0.9851074,-0.1583503
153569,3967192.9954,-0.07381478,-0.9896453,-0.1231003
153570,3967218.5644,-0.07381478,-0.9896453,-0.1231003
153571,3967252.6561,-0.09032815,-0.9872667,-0.1309415
153572,3967278.2229,-0.07625609,-0.9838538,-0.1619152
153573,3967303.7905,-0.07625609,-0.9838538,-0.1619152
153574,3967329.358,-0.07798683,-0.9857726,-0.1488971
153575,3967354.9252,-0.07850298,-0.9855987,-0.1497756
153576,3967380.4946,-0.1004556,-0.992702,-0.06671876
153577,3967406.0614,-0.1212502,-0.9922465,-0.02730089
153578,3967431.63,-0.1129613,-0.9928994,-0.03728861
153579,3967457.1983,-0.1129613,-0.9928994,-0.03728861
153580,3967482.7669,-0.1049673,-0.992464,-0.0632236
153581,3967508.3334,-0.1058761,-0.9935986,-0.03939933
153582,3967533.9016,-0.1031353,-0.9934539,-0.04911625
153583,3967559.4703,-0.1031353,-0.9934539,-0.04911625
153584,3967585.0392,-0.105641,-0.9931643,-0.04964519
153585,3967610.6057,-0.09936098,-0.994023,-0.04522789
153586,3967636.175,-0.09792755,-0.9943159,-0.04178619
153587,3967661.7422,-0.09557693,-0.9947227,-0.03730404
153588,3967687.3094,-0.1021534,-0.9942229,-0.03294891
153589,3967712.8777,-0.09345406,-0.9951167,-0.03176701
153590,3967738.4463,-0.08722366,-0.995746,-0.02970111
153591,3967764.0156,-0.08893243,-0.9956613,-0.02737594
153592,3967789.5825,-0.08893243,-0.9956613,-0.02737594
153593,3967815.1504,-0.08500061,-0.9961082,-0.02330816
153594,3967840.7194,0.05497245,-0.9716085,-0.2301196
153595,3967866.2851,0.1937819,-0.8966826,-0.3980062
153596,3967891.8562,0.2198356,-0.8799098,-0.4212262
153597,3967917.4213,0.3236409,-0.7736737,-0.5446886
153598,3967943.5213,0.3236409,-0.7736737,-0.5446886
153599,3967969.0582,0.4572821,-0.6073628,-0.6496181
153600,3967994.6511,0.4646274,-0.5613114,-0.684873
153601,3968020.1951,0.46891,-0.5466854,-0.6937279
153602,3968045.7626,0.4824458,-0.5348684,-0.6936584
153603,3968071.3309,0.4782623,-0.5242727,-0.7045592
153604,3968096.8995,0.4652269,-0.533497,-0.7063605
153605,3968122.4685,0.4652269,-0.533497,-0.7063605
153606,3968148.5671,0.4652269,-0.533497,-0.7063605
153607,3968174.1283,0.4011344,-0.336778,-0.851864
153608,3968199.6718,0.5373086,-0.157186,-0.8286086
153609,3968235.7682,0.5437101,-0.1731118,-0.8212259
153610,3968261.8375,0.5438204,-0.1927675,-0.8167621
153611,3968287.4065,0.5480157,-0.1865395,-0.8154029
153612,3968312.9733,0.5466368,-0.1780255,-0.8182268
153613,3968338.5416,0.5517039,-0.168809,-0.8167781
153614,3968364.1095,0.5510039,-0.1955819,-0.81126
153615,3968389.6823,0.6024783,-0.1285969,-0.7877072
153616,3968415.2531,0.671718,-0.07564126,-0.7369353
153617,3968440.8139,0.6942307,-0.05682996,-0.7175055
153618,3968466.3818,0.6942307,-0.05682996,-0.7175055
153619,3968492.4811,0.685654,-0.07231162,-0.7243272
153620,3968518.0198,0.6819009,-0.09238432,-0.7255871
153621,3968543.6141,0.6819009,-0.09238432,-0.7255871
153622,3968569.657,0.6819299,-0.08984387,-0.7258787
153623,3968595.2249,0.6868812,-0.0560416,-0.724606
153624,3968621.295,0.6265703,-0.1283634,-0.7687212
153625,3968647.3625,0.6265703,-0.1283634,-0.7687212
153626,3968672.9304,0.6265703,-0.1283634,-0.7687212
153627,3968699.0012,0.6265703,-0.1283634,-0.7687212
153628,3968725.5705,0.6265703,-0.1283634,-0.7687212
153629,3968751.1384,0.6265703,-0.1283634,-0.7687212
153630,3968776.7067,0.6265703,-0.1283634,-0.7687212
153631,3968802.2749,0.6265703,-0.1283634,-0.7687212
153632,3968827.8428,0.6265703,-0.1283634,-0.7687212
153633,3968853.4139,0.6647516,-0.01967391,-0.7468053
153634,3968878.9783,0.6651596,-0.02228785,-0.7463686
153635,3968904.5466,0.6656839,-0.04301184,-0.7449933
153636,3968930.1148,0.6656839,-0.04301184,-0.7449933
153637,3968955.6824,0.6653804,-0.04492861,-0.7451515
153638,3968981.2506,0.6665017,-0.04207008,-0.7443157
153639,3969006.8309,0.6429402,-0.02275501,-0.7655783
153640,3969032.3872,0.5838801,-0.1352721,-0.8004907
153641,3969057.9547,0.586315,-0.2513846,-0.7700915
153642,3969083.5233,0.586315,-0.2513846,-0.7700915
153643,3969109.0916,0.5767738,-0.2258533,-0.785062
153644,3969134.6584,0.5518383,-0.2116207,-0.8066544
