12374,320252.8767,0.8480535,0.5138057,0.1296493
12375,320278.4443,0.8505585,0.5084509,0.1342681
12376,320304.0125,0.8505585,0.5084509,0.1342681
12377,320329.5804,0.8515939,0.5067096,0.1342871
12378,320355.148,0.8513558,0.5073625,0.1333297
12379,320380.7162,0.8519227,0.5049086,0.1389071
12380,320406.2841,0.8529694,0.5032365,0.1385508
12381,320431.8524,0.8493756,0.5080509,0.1429873
12382,320457.4203,0.8493756,0.5080509,0.1429873
12383,320482.9889,0.8512778,0.5050718,0.1422273
12384,320508.5564,0.8509798,0.5075598,0.1349678
12385,320534.1247,0.8503039,0.5074335,0.139623
12386,320559.6926,0.855606,0.4991458,0.1370834
12387,320585.2604,0.851324,0.5058178,0.1392677
12388,320610.8287,0.8510493,0.5061331,0.1398011
12389,320636.3962,0.8518566,0.5050116,0.1389377
12390,320661.9645,0.8518566,0.5050116,0.1389377
12391,320687.5324,0.8535198,0.5038334,0.1328762
12392,320713.1003,0.8528799,0.5052067,0.1317652
12393,320738.6689,0.8525699,0.5048681,0.1350284
12394,320764.7375,0.8515105,0.5071267,0.1332377
12395,320790.3058,0.8507885,0.5086824,0.1319145
12396,320815.8737,0.8532246,0.5043323,0.132879
12397,320841.4412,0.7950282,0.5966495,0.1092687
12398,320867.0095,0.6624005,0.7432022,0.0942142
12399,320892.5774,0.6398566,0.7610965,0.1063759
12400,320918.1453,0.6603389,0.7453096,0.09201247
12401,320943.7135,0.6603389,0.7453096,0.09201247
12402,320969.2814,0.6797622,0.7296257,0.07463139
12403,320994.8493,0.6995599,0.7091393,0.08796239
12404,321020.4172,0.6966984,0.7124168,0.08410424
12405,321045.9851,0.6906379,0.71863,0.08117992
12406,321071.5533,0.6986712,0.7099696,0.08832794
12407,321097.1216,0.6986712,0.7099696,0.08832794
12408,321122.6895,0.6999531,0.7089956,0.08597076
12409,321148.2574,0.7576251,0.641847,0.1184763
12410,321173.8253,0.8816696,0.4461537,0.1536404
12411,321199.3935,0.9319318,0.3240384,0.1627953
12412,321224.9614,0.9573699,0.2268967,0.1787756
12413,321250.5293,0.9573699,0.2268967,0.1787756
12414,321276.0972,0.9512392,0.2353964,0.1993309
12415,321301.6655,0.9509652,0.2353785,0.2006543
12416,321327.2334,0.9533426,0.2283007,0.1975261
12417,321352.8013,0.9526713,0.2320836,0.1963532
12418,321378.3688,0.9511859,0.2290077,0.2068837
12419,321403.9374,0.9511859,0.2290077,0.2068837
12420,321429.5053,0.9506941,0.2332079,0.2044381
12421,321455.0736,0.960898,0.2016688,0.18975
12422,321480.6408,0.9623588,0.1982147,0.185948
12423,321506.209,0.8664548,0.4858162,0.1150599
12424,321531.778,0.96165,0.2694885,0.05104315
12425,321557.3448,0.9171501,0.3632365,0.1639966
12426,321582.9131,0.9508728,0.2474633,0.1860179
12427,321608.4813,0.7825128,0.6108417,0.1206076
12428,321634.0489,0.7397553,0.6674841,0.0850125
12429,321659.6171,0.7604372,0.6422652,0.09607667
12430,321692.7049,0.7724116,0.625728,0.1088337
12431,321718.2732,0.7771621,0.6207371,0.1034627
12432,321743.8411,0.7771621,0.6207371,0.1034627
12433,321769.4086,0.7802246,0.6172508,0.1012473
12434,321794.9772,0.7805098,0.6176107,0.09675527
12435,321820.5451,0.7501135,0.6542812,0.09615529
12436,321846.113,0.7335554,0.6700811,0.1135252
12437,321871.6813,0.7283441,0.6747984,0.1190047
12438,321897.2492,0.7139638,0.6933036,0.09790719
12439,321922.8167,0.7139638,0.6933036,0.09790719
12440,321948.3846,0.7388495,0.6634566,0.1180117
12441,321973.9525,0.7408326,0.6591019,0.1294287
12442,321999.5204,0.717917,0.687811,0.1072906
12443,322025.0887,0.7208783,0.6834161,0.1152256
12444,322050.6566,0.7195302,0.6853661,0.1120257
12445,322076.2248,0.7297807,0.6734138,0.1180423
12446,322101.7934,0.7297807,0.6734138,0.1180423
12447,322127.3617,0.7267601,0.6773609,0.1140256
12448,322152.9296,0.7365133,0.6658255,0.1192679
12449,322178.4968,0.7348996,0.6677524,0.1184458
12450,322204.0647,0.7294661,0.6752986,0.1088625
12451,322229.6336,0.735991,0.6650546,0.1265691
12452,322255.2008,0.7332548,0.6681434,0.1261823
12453,322280.7691,0.7332548,0.6681434,0.1261823
12454,322306.3373,0.7236162,0.6776143,0.131219
12455,322331.9045,0.722769,0.6789464,0.1289837
12456,322357.4728,0.7278302,0.6740328,0.1262658
12457,322388.0542,0.6978423,0.7075148,0.1115294
12458,322413.6221,0.6978423,0.7075148,0.1115294
12459,322439.19,0.7291986,0.672856,0.1246362
12460,322464.7582,0.7220501,0.6814457,0.1194795
12461,322490.3258,0.7251701,0.676362,0.1290845
12462,322515.8947,0.708267,0.697947,0.1059616
12463,322541.4623,0.7006114,0.7058081,0.1047791
12464,322567.0298,0.6929985,0.7139919,0.09984428
12465,322592.5977,0.6929985,0.7139919,0.09984428
12466,322618.166,0.6895684,0.7176425,0.09738928
12467,322643.7339,0.685763,0.7216275,0.09477919
12468,322669.3021,0.6902133,0.71731,0.09524775
12469,322694.8707,0.6947566,0.712741,0.09650701
12470,322720.4379,0.6947566,0.712741,0.09650701
12471,322746.0061,0.6932847,0.7144222,0.09464145
12472,322771.574,0.6844636,0.7237389,0.08781666
12473,322797.1416,0.6847037,0.7231655,0.09062368
12474,322822.7098,0.6956552,0.7127126,0.09002477
12475,322848.7788,0.6892501,0.718707,0.09162265
12476,322874.3471,0.6892501,0.718707,0.09162265
12477,322899.915,0.6813888,0.726244,0.09098971
12478,322925.4829,0.6894943,0.7178968,0.09603113
12479,322951.0511,0.6779798,0.7297145,0.08865684
12480,322976.619,0.6864066,0.7217005,0.08941287
